NCF,NCL,IUD,OC,freq
0.26601115111755,0.325984478872409,0.294698743416367,0.285986642769504,25.25
0.262623516594256,0.321791854494858,0.29092627676893,0.282194739274632,25.5
0.259311446467041,0.317693273203511,0.287238204531977,0.278489376250392,25.75
0.256072545864012,0.313685742924457,0.283631846559249,0.274867766903364,26
0.252904517867651,0.309766394327143,0.28010463249686,0.271327239823282,26.25
0.249805158623284,0.305932474680301,0.276654096293765,0.267865233164079,26.5
0.246772352735198,0.302181342069907,0.273277871035366,0.264479289169956,26.75
0.243804068930969,0.29851045995466,0.269973684078423,0.261167049022991,27
0.240898355976076,0.294917392036385,0.266739352467102,0.257926247990651,27.25
0.238053338822205,0.291399797424443,0.263572778611507,0.25475471085318,27.5
0.235267214973889,0.28795542607481,0.260471946211441,0.251650347592345,27.75
0.232538251059283,0.284582114485906,0.257434916409413,0.248611149324406,28
0.229864779591892,0.281277781634585,0.254459824158098,0.245635184461445,28.25
0.227245195911043,0.278040425136892,0.251544874788504,0.24272059508634,28.5
0.224677955289769,0.274868117619328,0.248688340766125,0.23986559352774,28.75
0.22216157019958,0.271759003287346,0.245888558623247,0.237068459122382,29
0.219694607722347,0.268711294678785,0.243143926056418,0.234327535152998,29.25
0.217275687100207,0.265723269590782,0.240452899178869,0.231641225950867,29.5
0.214903477415025,0.262793268169522,0.237813989918382,0.229007994152872,29.75
0.21257669538956,0.259919690152908,0.235225763551764,0.226426358103595,30
0.210294103302974,0.257100992256925,0.232686836367673,0.223894889393644,30.25
0.208054507013875,0.25433568569709,0.230195873450139,0.221412210526022,30.5
0.205856754084503,0.251622333836972,0.227751586575604,0.218976992702887,30.75
0.203699732000114,0.248959549956288,0.225352732216795,0.216587953725568,31
0.201582366478019,0.246345995131598,0.22299810964721,0.214243856001197,31.25
0.199503619861069,0.243780376223059,0.220686559140372,0.211943504649722,31.5
0.197462489590762,0.241261443961152,0.218416960258411,0.209685745705514,31.75
0.195458006755415,0.238787991127658,0.216188230224888,0.207469464408137,32
0.193489234709166,0.236358850825568,0.213999322377075,0.205293583577188,32.25
0.191555267757838,0.233972894832914,0.211849224693251,0.203157062066489,32.5
0.189655229907933,0.231629032035841,0.209736958390823,0.201058893293144,32.75
0.187788273675273,0.229326206936545,0.207661576591357,0.19899810383733,33
0.185953578950019,0.227063398231961,0.205622163048844,0.19697375210889,33.25
0.184150351915,0.224839617459333,0.20361783093777,0.194984927077086,33.5
0.182377824014463,0.222653907705064,0.201647721697737,0.193030747060055,33.75
0.180635250970557,0.220505342373439,0.199711003931612,0.191110358570769,34
0.178921911844996,0.218393024012021,0.197806872354355,0.189222935216441,34.25
0.177237108143515,0.216316083190734,0.195934546789831,0.187367676648559,34.5
0.175580162960884,0.214273677431801,0.194093271213102,0.185543807560853,34.75
0.173950420164353,0.212264990187885,0.192282312835817,0.183750576732689,35
0.172347243613554,0.210289229865943,0.190500961232475,0.181987256115524,35.25
0.170770016414974,0.208345628894427,0.188748527505453,0.180253139960191,35.5
0.169218140209249,0.206433442831631,0.18702434348683,0.17854754398292,35.75
0.167691034489604,0.204551949513088,0.185327760975133,0.176869804568111,36
0.166188135949888,0.202700448236056,0.183658151005248,0.175219278006014,36.25
0.164708897860705,0.200878258979229,0.182014903149846,0.173595339763535,36.5
0.163252789472268,0.199084721655927,0.180397424850748,0.171997383786545,36.75
0.161819295442645,0.197319195399118,0.178805140778755,0.170424821832088,37
0.160407915290159,0.195581057876696,0.177237492220559,0.168877082829056,37.25
0.159018162868768,0.193869704635558,0.1756939364914,0.167353612265906,37.5
0.157649565865314,0.192184548473074,0.174173946372235,0.165853871604114,37.75
0.156301665317593,0.190525018834641,0.172677009570243,0.164377337716128,38
0.154974015152249,0.188890561236074,0.171202628201545,0.162923502346632,38.25
0.15366618174156,0.187280636709647,0.169750318295093,0.161491871596023,38.5
0.152377743478223,0.185694721272685,0.168319609316724,0.160081965425028,38.75
0.151108290367292,0.184132305417639,0.166910043712444,0.158693317179494,39
0.149857423634487,0.182592893622644,0.16552117647004,0.157325473134374,39.25
0.148624755350095,0.181076003881624,0.164152574698175,0.155977992056045,39.5
0.147409908067774,0.179581167253028,0.162803817222172,0.154650444782095,39.75
0.146212514477557,0.178107927426364,0.161474494195705,0.153342413817781,40
